synset,rating,list,word
161987,0,"['commute', 'convert', 'exchange']",convert
1957177,0.2,"['born-again', 'converted', 'reborn']",converted
2231661,0.333333333,"['convey', 'transmit', 'communicate']",convey
3100490,0.333333333,"['conveyance', 'transport']",conveyance
5942888,0.333333333,"['conviction', 'strong belief', 'article of faith']",conviction
793037,0,"['convoke', 'convene']",convoke
2660442,0,"['coincide', 'co-occur', 'cooccur']",cooccur
2378496,0.333333333,"['coincident', 'coincidental', 'coinciding', 'concurrent', 'co-occurrent', 'cooccurring', 'simultaneous']",cooccurring
1664172,0,"['cook', 'fix', 'ready', 'make', 'prepare']",cook
411384,0,['cooperation'],cooperation
619972,0,['cooperative'],cooperative
890874,0.083333333,['coordinate'],coordinate
1486704,0,"['coordinated', 'co-ordinated', 'matching']",coordinated
552315,0,"['coordinating', 'coordinative']",coordinating
807273,0,['coordination'],coordination
552315,0,"['coordinating', 'coordinative']",coordinative
2594674,0.142857143,"['meet', 'match', 'cope with']",cope with
3104594,0.25,['copy'],copy
512522,0.5,"['flirt', 'flirting', 'flirtation', 'coquetry', 'dalliance', 'toying']",coquetry
5793554,0,"['basis', 'base', 'foundation', 'fundament', 'groundwork', 'cornerstone']",cornerstone
2112701,0,"['corporate', 'collective']",corporate
296178,0,"['adjust', 'set', 'correct']",correct
5858407,0,"['correlate', 'correlative']",correlate
13841651,0,"['correlation', 'correlativity']",correlation
6032246,0,"['correlation coefficient', 'coefficient of correlation', 'correlation']",correlation coefficient
5858407,0,"['correlate', 'correlative']",correlative
13841651,0,"['correlation', 'correlativity']",correlativity
2633534,0,"['equate', 'correspond']",correspond
4713428,0.333333333,"['agreement', 'correspondence']",correspondence
1974451,0,['corresponding'],corresponding
187228,0,['correspondingly'],correspondingly
3112099,0.5,['corridor'],corridor
665886,0,"['confirm', 'corroborate', 'sustain', 'substantiate', 'support', 'affirm']",corroborate
1303449,0.307692308,"['corrupting', 'contaminating']",corrupting
1106614,0.4,"['cosmopolitan', 'widely distributed']",cosmopolitan
9466280,0.5,"['universe', 'existence', 'creation', 'world', 'cosmos', 'macrocosm']",cosmos
2220349,0.333333333,['cosponsor'],cosponsor
5145118,0.333333333,"['monetary value', 'price', 'cost']",cost
8309409,0.5,['council'],council
872886,0,"['rede', 'advise', 'counsel']",counsel
6650701,0,"['guidance', 'counsel', 'counseling', 'counselling', 'direction']",counseling
6650701,0,"['guidance', 'counsel', 'counseling', 'counselling', 'direction']",counselling
802318,0.333333333,"['permit', 'allow', 'let', 'countenance']",countenance
1818680,0,"['antagonistic', 'counter']",counter
2543874,0.285714286,"['counteract', 'countervail', 'neutralize', 'counterbalance']",counteract
1125084,0.166666667,"['counterattack', 'counterstrike']",counterattack
2666531,0,"['oppose', 'counterbalance']",counterbalance
974994,0.5,['countercharge'],countercharge
442057,0.166666667,"['counterclockwise', 'anticlockwise', 'contraclockwise']",counterclockwise
5695806,0.25,"['counterpart', 'opposite number', 'vis-a-vis']",counterpart
2666882,0,"['contrast', 'counterpoint']",counterpoint
135504,0.5,"['counterpunch', 'parry', 'counter']",counterpunch
3118051,0.5,['countersink'],countersink
1125084,0.166666667,"['counterattack', 'counterstrike']",counterstrike
6247484,0.5,['countertransference'],countertransference
2543874,0.285714286,"['counteract', 'countervail', 'neutralize', 'counterbalance']",countervail
7985628,0,"['couple', 'twosome', 'duo', 'duet']",couple
1297624,0,"['couple', 'couple on', 'couple up']",couple on
1297624,0,"['couple', 'couple on', 'couple up']",couple up
2477211,0,"['conjugate', 'conjugated', 'coupled']",coupled
6378917,0.5,['couplet'],couplet
8377085,0,"['course', 'line']",course
6676416,0.333333333,"['course of study', 'program', 'programme', 'curriculum', 'syllabus']",course of study
2534936,0.5,"['woo', 'court']",court
1228245,0.2,['courtesy'],courtesy
7188685,0.25,"['courtship', 'wooing', 'courting', 'suit']",courting
7188685,0.25,"['courtship', 'wooing', 'courting', 'suit']",courtship
1207951,0,"['cover', 'spread over']",cover
5123760,0.333333333,['coverage'],coverage
1049685,0,"['cover', 'covering', 'screening', 'masking']",covering
8310309,0,['covey'],covey
1076145,0,"['cozy', 'intimate', 'informal']",cozy
3416329,0,"['gap', 'crack']",crack
1785579,0.333333333,"['crack up', 'crack', 'crock up', 'break up', 'collapse']",crack up
15142452,0.5,['cradle'],cradle
1562061,0.5,"['crash', 'break up', 'break apart']",crash
7328942,0,"['creation', 'conception']",creation
615191,0.333333333,['credible'],credible
6688274,0.333333333,"['recognition', 'credit']",credit
1089614,0,['crew'],crew
842989,0,"['accuse', 'impeach', 'incriminate', 'criminate']",criminate
855512,0,"['review', 'critique']",critique
1785579,0.333333333,"['crack up', 'crack', 'crock up', 'break up', 'collapse']",crock up
1429953,0,"['crossbreed', 'cross', 'hybridize', 'hybridise', 'interbreed']",cross
40545,0.25,"['cross-fertilization', 'cross-fertilisation']",cross-fertilisation
40545,0.25,"['cross-fertilization', 'cross-fertilisation']",cross-fertilization
6764867,0,"['cross-reference', 'cross-index']",cross-index
1291527,0,['cross-link'],cross-link
6764867,0,"['cross-reference', 'cross-index']",cross-reference
1429953,0,"['crossbreed', 'cross', 'hybridize', 'hybridise', 'interbreed']",crossbreed
1601025,0.5,"['crosscut', 'cut across']",crosscut
3137044,0.4,['crosshead'],crosshead
297532,0,['crossing'],crossing
3581125,0.5,"['intersection', 'crossroad', 'crossway', 'crossing', 'carrefour']",crossroad
5764613,0.333333333,['crossroads'],crossroads
3581125,0.5,"['intersection', 'crossroad', 'crossway', 'crossing', 'carrefour']",crossway
272844,0,"['across', 'crosswise', 'crossways']",crossways
272844,0,"['across', 'crosswise', 'crossways']",crosswise
2028722,0,"['herd', 'crowd']",crowd
2027612,0.333333333,"['crowd', 'crowd together']",crowd together
559690,0.333333333,['crowded'],crowded
14477667,0.333333333,"['cross', 'crown of thorns']",crown of thorns
2424652,0,"['oppress', 'suppress', 'crush']",crush
1893303,0.333333333,"['broken', 'crushed', 'humbled', 'humiliated', 'low']",crushed
1079604,0,"['suppression', 'crushing', 'quelling', 'stifling']",crushing
2576503,0.352941176,"['cheat on', 'cheat', 'cuckold', 'betray', 'wander']",cuckold
417643,0.111111111,"['cuddle', 'nestle', 'snuggle']",cuddle
6643763,0,"['clue', 'clew', 'cue']",cue
211110,0.333333333,"['completion', 'culmination', 'closing', 'windup', 'mop up']",culmination
2388403,0.25,"['educate', 'school', 'train', 'cultivate', 'civilize', 'civilise']",cultivate
14459824,0.333333333,"['polish', 'refinement', 'culture', 'cultivation', 'finish']",cultivation
2248693,0.5,"['cultural', 'ethnic', 'ethnical']",cultural
14459824,0.333333333,"['polish', 'refinement', 'culture', 'cultivation', 'finish']",culture
1301051,0.333333333,"['restrain', 'encumber', 'cumber', 'constrain']",cumber
87290,0.333333333,"['cup', 'transfuse']",cup
2510337,0.333333333,"['control', 'hold in', 'hold', 'contain', 'check', 'curb', 'moderate']",curb
362128,0.5,"['curl', 'curve', 'kink']",curl
5050379,0.333333333,"['currentness', 'currency', 'up-to-dateness']",currency
5050379,0.333333333,"['currentness', 'currency', 'up-to-dateness']",currentness
6676416,0.333333333,"['course of study', 'program', 'programme', 'curriculum', 'syllabus']",curriculum
516294,0.5,['curry'],curry
7229341,0.5,"['bow', 'curtain call']",curtain call
4610879,0.333333333,"['yard', 'grounds', 'curtilage']",curtilage
362128,0.5,"['curl', 'curve', 'kink']",curve
429060,0,"['reduce', 'cut down', 'cut back', 'trim', 'trim down', 'trim back', 'cut', 'bring down']",cut
1912159,0.285714286,"['traverse', 'track', 'cover', 'cross', 'pass over', 'get over', 'get across', 'cut through', 'cut across']",cut across
429060,0,"['reduce', 'cut down', 'cut back', 'trim', 'trim down', 'trim back', 'cut', 'bring down']",cut back
429060,0,"['reduce', 'cut down', 'cut back', 'trim', 'trim down', 'trim back', 'cut', 'bring down']",cut down
778275,0,"['interrupt', 'disrupt', 'break up', 'cut off']",cut off
1912159,0.285714286,"['traverse', 'track', 'cover', 'cross', 'pass over', 'get over', 'get across', 'cut through', 'cut across']",cut through
5655119,0,"['touch', 'sense of touch', 'skin senses', 'touch modality', 'cutaneous senses']",cutaneous senses
1968165,0,"['daily', 'day-to-day', 'day-by-day', 'day-after-day']",daily
512522,0.5,"['flirt', 'flirting', 'flirtation', 'coquetry', 'dalliance', 'toying']",dalliance
1161984,0,"['damaging', 'detrimental', 'prejudicial', 'prejudicious']",damaging
1017701,0.333333333,"['suspension', 'dangling', 'hanging']",dangling
4858785,0.5,"['boldness', 'daring', 'hardiness', 'hardihood']",daring
8462320,0.333333333,"['data', 'information']",data
3674270,0,"['link', 'data link']",data link
2486232,0,"['go steady', 'go out', 'date', 'see']",date
1968165,0,"['daily', 'day-to-day', 'day-by-day', 'day-after-day']",day-after-day
1968165,0,"['daily', 'day-to-day', 'day-by-day', 'day-after-day']",day-by-day
1968165,0,"['daily', 'day-to-day', 'day-by-day', 'day-after-day']",day-to-day
514730,0.2,"['de-emphasize', 'de-emphasise', 'destress']",de-emphasise
514730,0.2,"['de-emphasize', 'de-emphasise', 'destress']",de-emphasize
2294179,0,"['share', 'divvy up', 'portion out', 'apportion', 'deal']",deal
1106808,0,"['transaction', 'dealing', 'dealings']",dealing
1106808,0,"['transaction', 'dealing', 'dealings']",dealings
452883,0,"['dear', 'good', 'near']",dear
796588,0.333333333,"['bar', 'debar', 'exclude']",debar
1908539,0.25,"['adulterate', 'adulterated', 'debased']",debased
7242104,0,"['debate', 'disputation', 'public debate']",debate
752431,0.5,"['deception', 'deceit', 'dissembling', 'dissimulation']",deceit
752431,0.5,"['deception', 'deceit', 'dissembling', 'dissimulation']",deception
698855,0.5,"['decide', 'settle', 'resolve', 'adjudicate']",decide
470701,0,"['eliminate', 'annihilate', 'extinguish', 'eradicate', 'wipe out', 'decimate', 'carry off']",decimate
162632,0,"['decision', 'determination', 'conclusion']",decision
879764,0,"['propose', 'declare oneself', 'offer', 'pop the question']",declare oneself
1297813,0,"['uncouple', 'decouple']",decouple
2776205,0,"['bait', 'decoy', 'lure']",decoy
151689,0,"['decrease', 'diminish', 'lessen', 'fall']",decrease
677966,0,['dedicate'],dedicate
1206153,0,"['commitment', 'allegiance', 'loyalty', 'dedication']",dedication
944924,0.5,"['deduce', 'infer']",deduce
641252,0.25,"['subtract', 'deduct', 'take off']",deduct
30358,0.333333333,"['act', 'deed', 'human action', 'human activity']",deed
5134547,0,"['depth', 'deepness']",deepness
2473688,0,"['kill', 'shoot down', 'defeat', 'vote down', 'vote out']",defeat
1198750,0,"['defense', 'defence', 'denial', 'demurrer']",defence
1091427,0,"['fight', 'oppose', 'fight back', 'fight down', 'defend']",defend
1630773,0,['defending'],defending
1198750,0,"['defense', 'defence', 'denial', 'demurrer']",defense
878348,0,"['submit', 'bow', 'defer', 'accede', 'give in']",defer
2611630,0.5,"['specify', 'define', 'delineate', 'delimit', 'delimitate']",define
4702957,0,['definition'],definition
1428381,0.333333333,"['deflower', 'ruin']",deflower
1350699,0.333333333,"['contort', 'deform', 'distort', 'wring']",deform
2572119,0.5,"['victimize', 'swindle', 'rook', 'goldbrick', 'nobble', 'diddle', 'bunco', 'defraud', 'scam', 'mulct', 'gyp', 'gip', 'hornswoggle', 'short-change', 'con']",defraud
92293,0.5,"['devolve', 'deteriorate', 'drop', 'degenerate']",degenerate
5094565,0.428571429,['degree'],degree
271636,0.5,"['dehumanization', 'dehumanisation']",dehumanisation
271636,0.5,"['dehumanization', 'dehumanisation']",dehumanization
2591312,0.5,"['condescend', 'deign', 'descend']",deign
460900,0,"['stay', 'detain', 'delay']",delay
14000403,0.333333333,"['representation', 'delegacy', 'agency']",delegacy
1140839,0,"['delegating', 'delegation', 'relegating', 'relegation', 'deputation']",delegating
1140839,0,"['delegating', 'delegation', 'relegating', 'relegation', 'deputation']",delegation
2611630,0.5,"['specify', 'define', 'delineate', 'delimit', 'delimitate']",delimit
2611630,0.5,"['specify', 'define', 'delineate', 'delimit', 'delimitate']",delimitate
8512736,0.25,"['boundary line', 'border', 'borderline', 'delimitation', 'mete']",delimitation
2611630,0.5,"['specify', 'define', 'delineate', 'delimit', 'delimitate']",delineate
56930,0,"['give birth', 'deliver', 'bear', 'birth', 'have']",deliver
1108753,0,"['delivery', 'livery', 'legal transfer']",delivery
217700,0.333333333,"['inundate', 'deluge', 'submerge']",deluge
5748786,0,"['line', 'dividing line', 'demarcation', 'contrast']",demarcation
1098206,0,"['demobilize', 'inactivate', 'demobilise']",demobilise
1098206,0,"['demobilize', 'inactivate', 'demobilise']",demobilize
6217103,0.5,['democracy'],democracy
715140,0.333333333,['democratic'],democratic
2521816,0.333333333,"['demonstrate', 'march']",demonstrate
1198750,0,"['defense', 'defence', 'denial', 'demurrer']",demurrer
1198750,0,"['defense', 'defence', 'denial', 'demurrer']",denial
864475,0.5,"['minimize', 'belittle', 'denigrate', 'derogate']",denigrate
5922949,0,"['reference', 'denotation', 'extension']",denotation
841986,0,"['denounce', 'tell on', 'betray', 'give away', 'rat', 'grass', 'shit', 'shop', 'snitch', 'stag']",denounce
1848718,0,"['go', 'go away', 'depart']",depart
42757,0.333333333,"['departure', 'going', 'going away', 'leaving']",departure
2664234,0.2,['depend'],depend
2711987,0,"['depend on', 'devolve on', 'depend upon', 'ride', 'turn on', 'hinge on', 'hinge upon']",depend on
2711987,0,"['depend on', 'devolve on', 'depend upon', 'ride', 'turn on', 'hinge on', 'hinge upon']",depend upon
14001348,0,"['dependence', 'dependance', 'dependency']",dependance
556174,0,"['dependent', 'dependant', 'qualified']",dependant
14001348,0,"['dependence', 'dependance', 'dependency']",dependence
14001348,0,"['dependence', 'dependance', 'dependency']",dependency
730470,0,"['dependent', 'subordinate']",dependent
