"synset","rating","words","examples__001","examples__002","examples__003","examples__004","examples__005","examples__006","examples__007","examples__008","examples__009","examples__010","examples__011","words__-"
"","","lissom","","","","","","","","","","","",""
"","","lithe","","","","","","","","","","","",""
"","","lithesome","","","","","","","","","","","",""
"","","slender","","","","","","","","","","","",""
"","","supple","","","","","","","","","","","",""
"","","svelte","","","","","","","","","","","",""
"","","sylphlike","","","","","","","","","","","",""
"1131454","1.5","atrocious","murder is an atrocious crime","a grievous offense against morality","a grievous crime","no excess was too monstrous for them to commit","","","","","","","",""
"","","flagitious","","","","","","","","","","","",""
"","","grievous","","","","","","","","","","","",""
"","","monstrous","","","","","","","","","","","",""
"1417451","1.25","linear","","","","","","","","","","","",""
"","","additive","","","","","","","","","","","",""
"1810189","1.25","acuate","","","","","","","","","","","",""
"","","acute","","","","","","","","","","","",""
"","","sharp","","","","","","","","","","","",""
"","","needlelike","","","","","","","","","","","",""
"2707036","1.0","","","","","","","","","","","","","anachronism"
"379992","1.75","","","","","","","","","","","","","pink-tinged"
"794426","1.5","","double-breasted jacket","double-breasted suit","","","","","","","","","","double-breasted"
"3287351","1.25","energizer","","","","","","","","","","","",""
"","","energiser","","","","","","","","","","","",""
"4648866","2.0","flippancy","her mood changed and she was all lightness and joy","","","","","","","","","","",""
"","","light-mindedness","","","","","","","","","","","",""
"956049","0.75","","","","","","","","","","","","","out-of-bounds"
"9199728","1.3333333333333333","","","","","","","","","","","","","antineutrino"
"93874","1.5","","he took a course in lifesaving","","","","","","","","","","","lifesaving"
"1262321","1.5","coat","Dirt had coated her face","","","","","","","","","","",""
"","","cake","","","","","","","","","","","",""
"2400125","2.0","unsalted","","","","","","","","","","","",""
"","","unseasoned","","","","","","","","","","","",""
"453803","1.0","replenish","refill my glass, please","","","","","","","","","","",""
"","","refill","","","","","","","","","","","",""
"","","fill again","","","","","","","","","","","",""
"206479","1.0","hurriedly","the way they buried him so hurriedly was disgraceful","hastily, he scanned the headlines","sold in haste and at a sacrifice","","","","","","","","",""
"","","hastily","","","","","","","","","","","",""
"","","in haste","","","","","","","","","","","",""
"1570258","1.0","","She reinstalled the washer after it had been repaired","","","","","","","","","","","reinstall"
"352558","1.6666666666666667","finish up","He ended up marrying his high school sweetheart","he wound up being unemployed and living at home again","","","","","","","","","",""
"","","land up","","","","","","","","","","","",""
"","","fetch up","","","","","","","","","","","",""
"","","end up","","","","","","","","","","","",""
"","","wind up","","","","","","","","","","","",""
"","","finish","","","","","","","","","","","",""
"1672487","2.0","","an unregulated environment","","","","","","","","","","","unregulated"
"202508","1.6666666666666667","reflexive","","","","","","","","","","","",""
"","","self-referent","","","","","","","","","","","",""
"2125057","2.0","burned-out","a burned-out picture tube","","","","","","","","","","",""
"","","burnt-out","","","","","","","","","","","",""
"5935292","2.0","","","","","","","","","","","","","recollection"
"2345647","1.0","spare","he asked if they could spare one of their horses to speed his journey","","","","","","","","","","",""
"","","give up","","","","","","","","","","","",""
"","","part with","","","","","","","","","","","",""
"","","dispense with","","","","","","","","","","","",""
"8580011","2.0","greenbelt","","","","","","","","","","","",""
"","","greenway","","","","","","","","","","","",""
"5730365","1.6666666666666667","topology","","","","","","","","","","","",""
"","","network topology","","","","","","","","","","","",""
"14476290","2.0","catastrophe","lack of funds has resulted in a catastrophe for our school system","his policies were a disaster","","","","","","","","","",""
"","","disaster","","","","","","","","","","","",""
"7948971","2.0","mentally retarded","he started a school for the retarded","","","","","","","","","","",""
"","","retarded","","","","","","","","","","","",""
"","","developmentally challenged","","","","","","","","","","","",""
"315390","1.6666666666666667","boating","","","","","","","","","","","",""
"","","yachting","","","","","","","","","","","",""
"64789","1.3333333333333333","bell ringer","the new advertising campaign was a bell ringer","scored a bull's eye","hit the mark","the president's speech was a home run","","","","","","","",""
"","","bull's eye","","","","","","","","","","","",""
"","","mark","","","","","","","","","","","",""
"","","home run","","","","","","","","","","","",""
"2399185","2.0","knight","The Beatles were knighted","","","","","","","","","","",""
"","","dub","","","","","","","","","","","",""
"159368","1.3333333333333333","","The story accreted emotion","","","","","","","","","","","accrete"
"6508112","1.0","minutes","","","","","","","","","","","",""
"","","proceedings","","","","","","","","","","","",""
"","","transactions","","","","","","","","","","","",""
"1893510","2.0","meek","meek and self-effacing","","","","","","","","","","",""
"","","mild","","","","","","","","","","","",""
"","","modest","","","","","","","","","","","",""
"4348548","1.0","subsection","","","","","","","","","","","",""
"","","subdivision","","","","","","","","","","","",""
"305225","2.0","blowy","blowy weather","a windy bluff","","","","","","","","","",""
"","","breezy","","","","","","","","","","","",""
"","","windy","","","","","","","","","","","",""
"811707","1.2","","overeager in his pursuit of the girl","","","","","","","","","","","overeager"
"2455845","0.6","annoyed","harassed working mothers","a harried expression","her poor pestered father had to endure her constant interruptions","the vexed parents of an unruly teenager","","","","","","","",""
"","","harassed","","","","","","","","","","","",""
"","","harried","","","","","","","","","","","",""
"","","pestered","","","","","","","","","","","",""
"","","vexed","","","","","","","","","","","",""
"1083645","0.8","allotment","the apportionment of seats in the House of Representatives is based on the relative population of each state","","","","","","","","","","",""
"","","apportionment","","","","","","","","","","","",""
"","","apportioning","","","","","","","","","","","",""
"","","allocation","","","","","","","","","","","",""
"","","parceling","","","","","","","","","","","",""
"","","parcelling","","","","","","","","","","","",""
"","","assignation","","","","","","","","","","","",""
"4607398","2.0","","","","","","","","","","","","","wristband"
"1597662","1.2","","He dunked the ball","","","","","","","","","","","dunk"
"1199035","0.42857142857142855","","","","","","","","","","","","","entrapment"
"49102","1.125","","","","","","","","","","","","","habit"
"295701","1.25","travel","he enjoyed selling but he hated the travel","","","","","","","","","","",""
"","","traveling","","","","","","","","","","","",""
"","","travelling","","","","","","","","","","","",""
"2964389","1.5","cargo","","","","","","","","","","","",""
"","","lading","","","","","","","","","","","",""
"","","freight","","","","","","","","","","","",""
"","","load","","","","","","","","","","","",""
"","","loading","","","","","","","","","","","",""
"","","payload","","","","","","","","","","","",""
